
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 330         4.122       51.992      11.90       Hoek van Holland
# T         : Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# Q         : Global radiation (in J/cm2) during the hourly division
  STN,YYYYMMDD,H,T,Q
  330,20180205,   23,  -11,    0
  330,20180205,   24,  -15,    0
  330,20180206,    1,  -18,    0
  330,20180206,    2,  -22,    0
  330,20180206,    3,  -27,    0
  330,20180206,    4,  -25,    0
  330,20180206,    5,  -27,    0
  330,20180206,    6,  -30,    0
  330,20180206,    7,  -30,    0
  330,20180206,    8,  -28,    6
  330,20180206,    9,  -15,   57
  330,20180206,   10,   -4,   96
  330,20180206,   11,    1,  117
  330,20180206,   12,   16,  110
  330,20180206,   13,   18,  129
  330,20180206,   14,   21,  114
  330,20180206,   15,   21,   80
  330,20180206,   16,    9,   40
  330,20180206,   17,   -6,    5
  330,20180206,   18,  -13,    0
  330,20180206,   19,  -15,    0
  330,20180206,   20,  -19,    0
  330,20180206,   21,  -23,    0
  330,20180206,   22,  -26,    0
  330,20180206,   23,  -30,    0
  330,20180206,   24,  -30,    0
  330,20180207,    1,  -33,    0
  330,20180207,    2,  -36,    0
  330,20180207,    3,  -37,    0
  330,20180207,    4,  -37,    0
  330,20180207,    5,  -34,    0
  330,20180207,    6,  -34,    0
  330,20180207,    7,  -40,    0
  330,20180207,    8,  -27,    9
  330,20180207,    9,   -6,   50
  330,20180207,   10,    9,   89
  330,20180207,   11,   21,  118
  330,20180207,   12,   26,  134
  330,20180207,   13,   21,  131
  330,20180207,   14,   26,  115
  330,20180207,   15,   24,   79
  330,20180207,   16,   12,   35
  330,20180207,   17,    2,    5
  330,20180207,   18,   -2,    0
  330,20180207,   19,  -10,    0
  330,20180207,   20,   -7,    0
  330,20180207,   21,    5,    0
  330,20180207,   22,   11,    0
  330,20180207,   23,   12,    0
  330,20180207,   24,   13,    0
  330,20180208,    1,   12,    0
  330,20180208,    2,    8,    0
  330,20180208,    3,   11,    0
  330,20180208,    4,   12,    0
  330,20180208,    5,   11,    0
  330,20180208,    6,   10,    0
  330,20180208,    7,   13,    0
  330,20180208,    8,    5,    4
  330,20180208,    9,   34,   39
  330,20180208,   10,   43,   80
  330,20180208,   11,   47,  106
  330,20180208,   12,   56,   65
  330,20180208,   13,   59,  123
  330,20180208,   14,   54,   86
  330,20180208,   15,   52,   60
  330,20180208,   16,   40,   36
  330,20180208,   17,   33,    3
  330,20180208,   18,   32,    0
  330,20180208,   19,   28,    0
  330,20180208,   20,   26,    0
  330,20180208,   21,   28,    0
  330,20180208,   22,   29,    0
  330,20180208,   23,   27,    0
  330,20180208,   24,   22,    0
  330,20180209,    1,   19,    0
  330,20180209,    2,   14,    0
  330,20180209,    3,   11,    0
  330,20180209,    4,   10,    0
  330,20180209,    5,    9,    0
  330,20180209,    6,    6,    0
  330,20180209,    7,    9,    0
  330,20180209,    8,    9,    5
  330,20180209,    9,   16,   29
  330,20180209,   10,   16,   43
  330,20180209,   11,   16,   47
  330,20180209,   12,    1,   38
  330,20180209,   13,    7,   44
  330,20180209,   14,    6,   31
  330,20180209,   15,    5,   22
  330,20180209,   16,    4,    6
  330,20180209,   17,    4,    1
  330,20180209,   18,    4,    0
  330,20180209,   19,    6,    0
  330,20180209,   20,   11,    0
  330,20180209,   21,   18,    0
  330,20180209,   22,   15,    0
  330,20180209,   23,   15,    0
  330,20180209,   24,   11,    0
  330,20180210,    1,    9,    0
  330,20180210,    2,   13,    0
  330,20180210,    3,   14,    0
  330,20180210,    4,   17,    0
  330,20180210,    5,   27,    0
  330,20180210,    6,   45,    0
  330,20180210,    7,   47,    0
  330,20180210,    8,   47,    5
  330,20180210,    9,   48,   25
  330,20180210,   10,   53,   48
  330,20180210,   11,   54,   87
  330,20180210,   12,   63,  135
  330,20180210,   13,   63,  130
  330,20180210,   14,   61,  121
  330,20180210,   15,   58,   84
  330,20180210,   16,   55,   25
  330,20180210,   17,   51,    5
  330,20180210,   18,   46,    0
  330,20180210,   19,   45,    0
  330,20180210,   20,   33,    0
  330,20180210,   21,   28,    0
  330,20180210,   22,   29,    0
  330,20180210,   23,   30,    0
  330,20180210,   24,   34,    0
  330,20180211,    1,   37,    0
  330,20180211,    2,   39,    0
  330,20180211,    3,   41,    0
  330,20180211,    4,   46,    0
  330,20180211,    5,   56,    0
  330,20180211,    6,   63,    0
  330,20180211,    7,   59,    0
  330,20180211,    8,   61,    9
  330,20180211,    9,   62,   48
  330,20180211,   10,   63,   88
  330,20180211,   11,   65,  115
  330,20180211,   12,   63,   68
  330,20180211,   13,   59,   92
  330,20180211,   14,   61,   72
  330,20180211,   15,   58,   33
  330,20180211,   16,   32,   15
  330,20180211,   17,   42,    2
  330,20180211,   18,   48,    0
  330,20180211,   19,   34,    0
  330,20180211,   20,   45,    0
  330,20180211,   21,   45,    0
  330,20180211,   22,   42,    0
  330,20180211,   23,   41,    0
  330,20180211,   24,   38,    0
  330,20180212,    1,   37,    0
  330,20180212,    2,   36,    0
  330,20180212,    3,   35,    0
  330,20180212,    4,   35,    0
  330,20180212,    5,   34,    0
  330,20180212,    6,   32,    0
  330,20180212,    7,   30,    0
  330,20180212,    8,   32,    9
  330,20180212,    9,   38,   41
  330,20180212,   10,   47,  107
  330,20180212,   11,   52,  132
  330,20180212,   12,   46,  112
  330,20180212,   13,   53,  115
  330,20180212,   14,   44,   85
  330,20180212,   15,   49,   73
  330,20180212,   16,   47,   36
  330,20180212,   17,   40,    7
  330,20180212,   18,   40,    0
  330,20180212,   19,   32,    0
  330,20180212,   20,   32,    0
  330,20180212,   21,   31,    0
  330,20180212,   22,   27,    0
  330,20180212,   23,   22,    0
  330,20180212,   24,   24,    0
  330,20180213,    1,   21,    0
  330,20180213,    2,   18,    0
  330,20180213,    3,   15,    0
  330,20180213,    4,   13,    0
  330,20180213,    5,   11,    0
  330,20180213,    6,    7,    0
  330,20180213,    7,    7,    0
  330,20180213,    8,   17,   15
  330,20180213,    9,   27,   54
  330,20180213,   10,   44,   99
  330,20180213,   11,   52,  129
  330,20180213,   12,   61,  147
  330,20180213,   13,   63,  147
  330,20180213,   14,   66,  127
  330,20180213,   15,   61,   92
  330,20180213,   16,   54,   42
  330,20180213,   17,   44,    6
  330,20180213,   18,   36,    0
  330,20180213,   19,   36,    0
  330,20180213,   20,   34,    0
  330,20180213,   21,   29,    0
  330,20180213,   22,   27,    0
  330,20180213,   23,   25,    0
  330,20180213,   24,   19,    0
  330,20180214,    1,   15,    0
  330,20180214,    2,   10,    0
  330,20180214,    3,    5,    0
  330,20180214,    4,    5,    0
  330,20180214,    5,    4,    0
  330,20180214,    6,    0,    0
  330,20180214,    7,   -2,    0
  330,20180214,    8,   11,   17
  330,20180214,    9,   21,   55
  330,20180214,   10,   31,  101
  330,20180214,   11,   43,  133
  330,20180214,   12,   57,  147
  330,20180214,   13,   59,  131
  330,20180214,   14,   66,  128
  330,20180214,   15,   66,   73
  330,20180214,   16,   54,   27
  330,20180214,   17,   49,    3
  330,20180214,   18,   49,    0
  330,20180214,   19,   45,    0
  330,20180214,   20,   44,    0
  330,20180214,   21,   44,    0
  330,20180214,   22,   38,    0
  330,20180214,   23,   34,    0
  330,20180214,   24,   28,    0
  330,20180215,    1,   19,    0
  330,20180215,    2,   21,    0
  330,20180215,    3,   22,    0
  330,20180215,    4,   26,    0
  330,20180215,    5,   32,    0
  330,20180215,    6,   34,    0
  330,20180215,    7,   36,    0
  330,20180215,    8,   40,    2
  330,20180215,    9,   46,    7
  330,20180215,   10,   57,   14
  330,20180215,   11,   73,   36
  330,20180215,   12,   78,   72
  330,20180215,   13,   91,  137
  330,20180215,   14,   91,  127
  330,20180215,   15,   86,   97
  330,20180215,   16,   79,   54
  330,20180215,   17,   71,   12
  330,20180215,   18,   66,    0
  330,20180215,   19,   63,    0
  330,20180215,   20,   59,    0
  330,20180215,   21,   54,    0
  330,20180215,   22,   60,    0
  330,20180215,   23,   58,    0
  330,20180215,   24,   57,    0
  330,20180216,    1,   51,    0
  330,20180216,    2,   50,    0
  330,20180216,    3,   49,    0
  330,20180216,    4,   48,    0
  330,20180216,    5,   47,    0
  330,20180216,    6,   47,    0
  330,20180216,    7,   45,    0
  330,20180216,    8,   50,   15
  330,20180216,    9,   60,   58
  330,20180216,   10,   68,  102
  330,20180216,   11,   75,  135
  330,20180216,   12,   76,  148
  330,20180216,   13,   78,  150
  330,20180216,   14,   76,  115
  330,20180216,   15,   70,   96
  330,20180216,   16,   66,   56
  330,20180216,   17,   46,   14
  330,20180216,   18,   31,    0
  330,20180216,   19,   28,    0
  330,20180216,   20,   16,    0
  330,20180216,   21,    9,    0
  330,20180216,   22,   -5,    0
  330,20180216,   23,    4,    0
  330,20180216,   24,   10,    0
  330,20180217,    1,    9,    0
  330,20180217,    2,   12,    0
  330,20180217,    3,   11,    0
  330,20180217,    4,   14,    0
  330,20180217,    5,   10,    0
  330,20180217,    6,   11,    0
  330,20180217,    7,   10,    0
  330,20180217,    8,   17,   10
  330,20180217,    9,   33,   41
  330,20180217,   10,   44,   47
  330,20180217,   11,   56,   68
  330,20180217,   12,   69,  120
  330,20180217,   13,   79,  141
  330,20180217,   14,   85,  135
  330,20180217,   15,   82,  101
  330,20180217,   16,   71,   55
  330,20180217,   17,   55,   12
  330,20180217,   18,   32,    0
  330,20180217,   19,   17,    0
  330,20180217,   20,   15,    0
  330,20180217,   21,   17,    0
  330,20180217,   22,    4,    0
  330,20180217,   23,   -1,    0
  330,20180217,   24,   -7,    0
  330,20180218,    1,    3,    0
  330,20180218,    2,    1,    0
  330,20180218,    3,  -11,    0
  330,20180218,    4,  -11,    0
  330,20180218,    5,  -19,    0
  330,20180218,    6,  -17,    0
  330,20180218,    7,  -20,    0
  330,20180218,    8,    3,   26
  330,20180218,    9,   27,   71
  330,20180218,   10,   44,  106
  330,20180218,   11,   68,  137
  330,20180218,   12,   71,  149
  330,20180218,   13,   77,  153
  330,20180218,   14,   83,  131
  330,20180218,   15,   81,   95
  330,20180218,   16,   69,   53
  330,20180218,   17,   53,   11
  330,20180218,   18,   47,    0
  330,20180218,   19,   43,    0
  330,20180218,   20,   43,    0
  330,20180218,   21,   35,    0
  330,20180218,   22,   37,    0
  330,20180218,   23,   39,    0
  330,20180218,   24,   35,    0
  330,20180219,    1,   35,    0
  330,20180219,    2,   33,    0
  330,20180219,    3,   29,    0
  330,20180219,    4,   23,    0
  330,20180219,    5,   21,    0
  330,20180219,    6,   20,    0
  330,20180219,    7,   18,    0
  330,20180219,    8,   21,    7
  330,20180219,    9,   23,   28
  330,20180219,   10,   29,   35
  330,20180219,   11,   30,   56
  330,20180219,   12,   34,   51
  330,20180219,   13,   35,   45
  330,20180219,   14,   35,   28
  330,20180219,   15,   34,   21
  330,20180219,   16,   36,   18
  330,20180219,   17,   32,    4
  330,20180219,   18,   32,    0
  330,20180219,   19,   32,    0
  330,20180219,   20,   33,    0
  330,20180219,   21,   30,    0
  330,20180219,   22,   30,    0
  330,20180219,   23,   31,    0
  330,20180219,   24,   30,    0
  330,20180220,    1,   31,    0
  330,20180220,    2,   29,    0
  330,20180220,    3,   19,    0
  330,20180220,    4,   15,    0
  330,20180220,    5,   13,    0
  330,20180220,    6,   14,    0
  330,20180220,    7,   12,    0
  330,20180220,    8,   22,   12
  330,20180220,    9,   28,   28
  330,20180220,   10,   36,   35
  330,20180220,   11,   48,  107
  330,20180220,   12,   48,   60
  330,20180220,   13,   51,   67
  330,20180220,   14,   49,   38
  330,20180220,   15,   50,   44
  330,20180220,   16,   45,   28
  330,20180220,   17,   38,    8
  330,20180220,   18,   26,    0
  330,20180220,   19,   16,    0
  330,20180220,   20,   11,    0
  330,20180220,   21,    6,    0
  330,20180220,   22,    9,    0
  330,20180220,   23,    8,    0
  330,20180220,   24,   10,    0
  330,20180221,    1,    6,    0
  330,20180221,    2,   -4,    0
  330,20180221,    3,   -7,    0
  330,20180221,    4,   -3,    0
  330,20180221,    5,   -8,    0
  330,20180221,    6,  -12,    0
  330,20180221,    7,  -24,    0
  330,20180221,    8,    2,   25
  330,20180221,    9,   20,   80
  330,20180221,   10,   38,  103
  330,20180221,   11,   45,  136
  330,20180221,   12,   52,  152
  330,20180221,   13,   50,  149
  330,20180221,   14,   48,  132
  330,20180221,   15,   45,   99
  330,20180221,   16,   38,   55
  330,20180221,   17,   29,   14
  330,20180221,   18,   17,    0
  330,20180221,   19,   10,    0
  330,20180221,   20,    9,    0
  330,20180221,   21,    1,    0
  330,20180221,   22,   -5,    0
  330,20180221,   23,   -2,    0
  330,20180221,   24,   -5,    0
  330,20180222,    1,   -3,    0
  330,20180222,    2,   -6,    0
  330,20180222,    3,   -8,    0
  330,20180222,    4,  -10,    0
  330,20180222,    5,  -11,    0
  330,20180222,    6,  -12,    0
  330,20180222,    7,  -10,    1
  330,20180222,    8,   -1,   23
  330,20180222,    9,   20,   68
  330,20180222,   10,   31,  117
  330,20180222,   11,   41,  150
  330,20180222,   12,   43,  167
  330,20180222,   13,   57,  167
  330,20180222,   14,   52,  146
  330,20180222,   15,   50,  112
  330,20180222,   16,   41,   53
  330,20180222,   17,   29,   18
  330,20180222,   18,   19,    0
  330,20180222,   19,   12,    0
  330,20180222,   20,    7,    0
  330,20180222,   21,    3,    0
  330,20180222,   22,   -2,    0
  330,20180222,   23,   -6,    0
  330,20180222,   24,   -8,    0
  330,20180223,    1,  -11,    0
  330,20180223,    2,  -15,    0
  330,20180223,    3,  -20,    0
  330,20180223,    4,  -23,    0
  330,20180223,    5,  -20,    0
  330,20180223,    6,  -19,    0
  330,20180223,    7,  -16,    1
  330,20180223,    8,   -5,   27
  330,20180223,    9,    4,   69
  330,20180223,   10,   15,  110
  330,20180223,   11,   17,  135
  330,20180223,   12,   29,  180
  330,20180223,   13,   36,  164
  330,20180223,   14,   36,  152
  330,20180223,   15,   33,  116
  330,20180223,   16,   30,   70
  330,20180223,   17,   19,   21
  330,20180223,   18,   11,    0
  330,20180223,   19,    6,    0
  330,20180223,   20,    0,    0
  330,20180223,   21,   -4,    0
  330,20180223,   22,   -8,    0
  330,20180223,   23,  -12,    0
  330,20180223,   24,  -15,    0
  330,20180224,    1,  -18,    0
  330,20180224,    2,  -22,    0
  330,20180224,    3,  -24,    0
  330,20180224,    4,  -27,    0
  330,20180224,    5,  -28,    0
  330,20180224,    6,  -27,    0
  330,20180224,    7,  -25,    1
  330,20180224,    8,  -15,   30
  330,20180224,    9,    3,   77
  330,20180224,   10,   15,  123
  330,20180224,   11,   33,  157
  330,20180224,   12,   42,  172
  330,20180224,   13,   48,  172
  330,20180224,   14,   41,  116
  330,20180224,   15,   29,   77
  330,20180224,   16,   30,   53
  330,20180224,   17,   21,    9
  330,20180224,   18,   14,    0
  330,20180224,   19,    9,    0
  330,20180224,   20,    4,    0
  330,20180224,   21,   -3,    0
  330,20180224,   22,   -6,    0
  330,20180224,   23,   -9,    0
  330,20180224,   24,  -12,    0
  330,20180225,    1,  -16,    0
  330,20180225,    2,  -20,    0
  330,20180225,    3,  -24,    0
  330,20180225,    4,  -28,    0
  330,20180225,    5,  -32,    0
  330,20180225,    6,  -36,    0
  330,20180225,    7,  -37,    2
  330,20180225,    8,  -30,   32
  330,20180225,    9,  -18,   81
  330,20180225,   10,   -5,  130
  330,20180225,   11,   -1,  164
  330,20180225,   12,   10,  181
  330,20180225,   13,   19,  181
  330,20180225,   14,   21,  159
  330,20180225,   15,   12,  125
  330,20180225,   16,    7,   76
  330,20180225,   17,   -4,   23
  330,20180225,   18,  -12,    1
  330,20180225,   19,  -15,    0
  330,20180225,   20,  -18,    0
  330,20180225,   21,  -21,    0
  330,20180225,   22,  -26,    0
  330,20180225,   23,  -31,    0
  330,20180225,   24,  -39,    0
  330,20180226,    1,  -44,    0
  330,20180226,    2,  -42,    0
  330,20180226,    3,  -47,    0
  330,20180226,    4,  -47,    0
  330,20180226,    5,  -46,    0
  330,20180226,    6,  -48,    0
  330,20180226,    7,  -45,    2
  330,20180226,    8,  -33,   32
  330,20180226,    9,  -26,   82
  330,20180226,   10,  -10,  130
  330,20180226,   11,   -2,  165
  330,20180226,   12,    1,  141
  330,20180226,   13,   11,  176
  330,20180226,   14,    5,  165
  330,20180226,   15,    1,  102
  330,20180226,   16,  -10,   47
  330,20180226,   17,  -18,   16
  330,20180226,   18,  -24,    1
  330,20180226,   19,  -28,    0
